search_term,endpoint_type,rank,doc_id,part_number,sku_name,score
unscented dust free litter,lexical,4,199172,172471,"Tidy Cats Lightweight Free & Clean Unscented Clumping Clay Cat Litter, 17-lb box",457.59784
unscented dust free litter,lexical,5,3697550,3697550,"Opet Mixed Tofu Originial Fresh Dust-Free Cat Litter, 13 x 13 x 6.5-in",318.4263
unscented dust free litter,lexical,6,3697574,3697574,"Opet Mixed Tofu Milk Dust-Free Cat Litter, 13 x 13 x 6.5-in",318.4263
unscented dust free litter,lexical,7,694182,694182,PetSafe ScoopFree Premium Unscented Litter + Original Automatic Cat Litter Box,313.7579
unscented dust free litter,lexical,8,694174,694174,PetSafe ScoopFree Premium Unscented Litter + Covered Automatic Cat Litter Box,310.52585
unscented dust free litter,lexical,9,32363,47183,"Dr. Elsey's Ultra Unscented Clumping Clay Cat Litter, 40-lb bag",221.23883
unscented dust free litter,lexical,10,105949,78108,"Tidy Cats Breeze Unscented Cat Litter Pellets, 7-lb bag",218.44829
unscented dust free litter,lexical,11,37468,52323,"World's Best Comfort Care Unscented Clumping Corn Litter, 28-lb bag",217.20547
unscented dust free litter,lexical,12,131280,103790,"Frisco Multi-Cat Unscented Clumping Clay Cat Litter, 40-lb bag",215.99287
unscented dust free litter,lexical,13,32365,47185,"Dr. Elsey's Cat Attract Clumping Clay Cat Litter, 40-lb bag",214.3374
unscented dust free litter,lexical,14,1021126,1021126,"tuft & paw Really Great Cat Litter Unscented Low-Tracking, Flushable Tofu Cat Litter, 9.25-lb bag",210.78496
unscented dust free litter,lexical,15,171584,144725,"Naturally Fresh Multi-Cat Unscented Clumping Walnut Cat Litter, 26-lb bag",210.59444
unscented dust free litter,lexical,16,582126,582126,"Boxiecat Self-Cleaning Probiotic Clumping Clay Cat & Kitty Litter, 40-lb bag",210.39131
unscented dust free litter,lexical,17,159433,132396,"Frisco All Natural Unscented Clumping Grass Cat Litter, 20-lb bag",210.24599
unscented dust free litter,lexical,18,1046582,1046582,"sWheat Scoop Multi-Cat Natural Clumping Wheat Cat Litter, 28-lb bag",209.6508
unscented dust free litter,lexical,19,116959,89233,"SmartCat Unscented Clumping Grass Cat Litter, 20-lb bag",208.92882
unscented dust free litter,lexical,20,199209,172508,"Ever Clean Extra Strength Unscented Clumping Clay Cat Litter, 10.5-lb bag, case of 4",207.88641
unscented dust free litter,lexical,21,864510,864510,"Sustainably Yours Large Grains Cat Litter, 10-lb bag",207.2535
unscented dust free litter,lexical,22,46608,61630,"Fresh News Unscented Non-Clumping Paper Cat Litter, 25-lb bag",204.92262
unscented dust free litter,lexical,23,171577,144718,"Naturally Fresh Unscented Clumping Walnut Cat Litter, 26-lb bag",204.46307
unscented dust free litter,lexical,24,180708,153937,"Tidy Cats Breeze Cat Pads & Litter Pellets Bundle Pack, 7.91-lb box",203.93625
unscented dust free litter,lexical,25,188177,161458,"Frisco Pine Pellet Unscented Non-Clumping Wood Cat Litter, 40-lb bag",203.51538
unscented dust free litter,lexical,26,864526,864526,"Sustainably Yours Small Grains Cat Litter, 10-lb bag",203.08723
unscented dust free litter,lexical,27,1046566,1046566,"sWheat Scoop Original Natural Clumping Wheat Cat Litter, 28-lb bag",201.06314
unscented dust free litter,lexical,28,1113006,1113006,"Sustainably Yours Mixed Grains Unscented Clumping Corn Cat Litter, 10-lb bag",200.78041
unscented dust free litter,lexical,29,188099,161380,"Frisco Unscented Non-Clumping Recycled Paper Cat Litter, 25-lb bag",200.56805
unscented dust free litter,lexical,30,327815,301488,"Dr. Elsey's R&R Stress-Reducing Clumping Clay Cat Litter, 20-lb bag",199.74667
unscented dust free litter,lexical,31,171573,144714,"Naturally Fresh Multi-Cat Fresh Unscented Clumping Walnut Cat Litter, 26-lb bag",199.61206
unscented dust free litter,lexical,32,169772,142885,"Frisco Odor Defense Unscented Clumping Clay Cat Litter, 35-lb bag",199.39197
unscented dust free litter,lexical,33,1171054,1171054,"Tidy Cats Tidy Feet Low Tracking Unscented Clumping Clay Cat Litter, 20-lb jug, case of 2",199.17308
unscented dust free litter,lexical,34,108143,80311,"Scoop Away Clumping Unscented Cat Litter, 25-lb box",198.77234
unscented dust free litter,lexical,35,299104,272685,"Feline Pine Platinum Natural Pine Cat Litter, 18-lb bag",198.07831
unscented dust free litter,lexical,36,853910,853910,"Dr. Elsey's Ultra+ Clumping Clay Cat Litter, 40-lb bag",196.42383
unscented non clumping cat litter,lexical,1,46608,61630,"Fresh News Unscented Non-Clumping Paper Cat Litter, 25-lb bag",732.5949
unscented non clumping cat litter,lexical,2,188177,161458,"Frisco Pine Pellet Unscented Non-Clumping Wood Cat Litter, 40-lb bag",727.9314
unscented non clumping cat litter,lexical,3,188099,161380,"Frisco Unscented Non-Clumping Recycled Paper Cat Litter, 25-lb bag",717.34766
unscented non clumping cat litter,lexical,4,258629,232121,"Frisco Micro Crystal Unscented Non-Clumping Crystal Cat Litter, 7-lb bag",708.03705
unscented non clumping cat litter,lexical,5,260149,233646,"Naturally Fresh Pellet Unscented Non-Clumping Walnut Cat Litter, 26-lb bag",691.0316
unscented non clumping cat litter,lexical,6,871510,871510,"Tidy Cats Tidy Care Alert Health Monitoring Unscented Non-Clumping Cat Litter, 8-lb bag",651.6641
unscented non clumping cat litter,lexical,7,137590,110220,"Ultra Micro Crystals Unscented Premium Non-Clumping Cat Litter, 5-lb Bag",632.11816
unscented non clumping cat litter,lexical,8,1446926,1446926,"HoneyCare All-Absorb Zeolite Pellets Unscented Non-Clumping Cat Litter, 14-lb bag",629.02814
unscented non clumping cat litter,lexical,9,180679,153908,"Nature's Logic 100% Natural Pine Unscented Non-Clumping Litter for Cats & Small Pets, 24-lb bag",628.5138
unscented non clumping cat litter,lexical,10,137597,110227,"Litter Pearls Tracksless Unscented Non-Clumping Crystal Cat Litter, 20-lb box",625.25446
unscented non clumping cat litter,lexical,11,929854,929854,"Okocat Dust-Free Unscented Non-Clumping Paper Pellet Cat Litter, 11.7-lb bag",625.22925
unscented non clumping cat litter,lexical,12,137605,110235,"Litter Pearls Micro Crystal Unscented Non-Clumping Crystal Cat Litter, 7-lb bag",623.83295
unscented non clumping cat litter,lexical,13,266371,239881,"Skoon Unscented Non-Clumping Cat Litter, 8-lb bag",610.58276
unscented non clumping cat litter,lexical,14,1932190,1932190,"Feline Fresh Pine Pellet Unscented Non-Clumping Cat Litter, 20-lb bag",607.72845
unscented non clumping cat litter,lexical,15,137588,110218,"Ultra Pearls Unscented Premium Non-Clumping Cat Litter, 5-lb Bag",598.7828
unscented non clumping cat litter,lexical,16,360178,333931,"Skoon All Natural Fine-Grain Unscented Non-Clumping Cat Litter, 8-lb bag",573.6465
unscented non clumping cat litter,lexical,17,221068,194434,"Snappy Tom Natural Unscented Non-Clumping Crystal Cat Litter, 4.4-lb box",569.2632
unscented non clumping cat litter,lexical,18,1633142,1633142,"Catalyst Pet Pine Pellet Unscented Non-Clumping Wood Cat Litter, 20-lb bag",559.66675
unscented non clumping cat litter,lexical,19,306946,280559,"Catfidence Organic Bamboo Unscented Non-Clumping Bamboo Cat Litter, 7-lb bag",543.7443
unscented non clumping cat litter,lexical,20,1112046,1112046,"Cranky Frank Hemp Kitty Litter Unscented Non-Clumping Hemp Cat Litter, 15-lb bag, 10-L",534.2165
unscented non clumping cat litter,lexical,21,293156,266727,"HempAlta Unscented Non-Clumping Hemp Cat Litter, 2.2-lb bag",518.4949
unscented non clumping cat litter,lexical,22,324522,298180,"KittyGoHere Senior Cat Litter Box, Sand, Large + Dr. Elsey's Precious Cat Unscented Non-Clumping Crystal Cat Litter, 8-lb bag",511.10132
unscented non clumping cat litter,lexical,23,364806,338569,"Casual Home Natural Pine Pellet Unscented Non-Clumping Cat Litter, 20-lb bag",508.54398
unscented non clumping cat litter,lexical,24,282052,255591,"Fresh Step Fresh Scent Cat Litter Deodorizing Crystals, 15-oz bottle & Frisco Pine Pellet Unscented Non-Clumping Wood Cat Litter, 40-lb bag",499.72357
unscented non clumping cat litter,lexical,25,105949,78108,"Tidy Cats Breeze Unscented Cat Litter Pellets, 7-lb bag",247.45773
unscented non clumping cat litter,lexical,26,32586,47406,"Feline Pine Original Non-Clumping Wood Cat Litter, 20-lb bag",240.36589
unscented non clumping cat litter,lexical,27,659654,659654,"PrettyLitter Health Monitoring Cat Litter, 8-lb bag",236.6927
unscented non clumping cat litter,lexical,28,180708,153937,"Tidy Cats Breeze Cat Pads & Litter Pellets Bundle Pack, 7.91-lb box",230.88461
unscented non clumping cat litter,lexical,29,299104,272685,"Feline Pine Platinum Natural Pine Cat Litter, 18-lb bag",221.37474
unscented non clumping cat litter,lexical,30,232585,205982,"Tidy Cats Breeze X-Large Multi-Cat Starter Kit Litter Box, Litter Pellets & Pads",214.84346
unscented non clumping cat litter,lexical,31,32369,47189,"Dr. Elsey's Senior Crystal Cat Litter, 8-lb bag",206.98303
unscented non clumping cat litter,lexical,32,103397,75511,"Dr. Elsey's Clean Air Stress Reducing Crystal Cat Litter, 7.5-lb bag",200.46213
unscented non clumping cat litter,lexical,33,32366,47186,"Dr. Elsey's Crystal Attract Long-Hair Crystal Cat Litter, 8-lb bag",200.41173
unscented non clumping cat litter,lexical,34,55648,70737,"PetSafe ScoopFree Crystal Cat Litter Box Tray Refill with Fragrance-Free Crystals, 3 count",198.02003
unscented non clumping cat litter,lexical,35,168438,141531,"PetSafe ScoopFree Premium Crystal Cat Litter 2-Pack, Sensitive",196.55934
unscented non clumping cat litter,lexical,36,1055494,1055494,"PetSafe ScoopFree Premium Natural Non-Clumping Cat Litter, 8-lb bag",25.25431
vet classics no scoot,lexical,1,289230,262789,"VetClassics No Scoot Anal Gland Function Support Soft Chews Dog Supplement, 120 count",546.17346
vet classics no scoot,lexical,2,128308,100784,"NaturVet No Scoot Stool & Bowel Hickory Smoked Bacon Flavored Soft Chew Supplement for Dogs, 120 count",395.2125
vet classics no scoot,lexical,3,45298,60304,"NaturVet No Scoot Plus Pumpkin Powder Digestive Supplement for Dogs, 155g bottle",381.34024
vet classics no scoot,lexical,4,825166,825166,"NaturVet Scoopables No Scoot Anal Gland Support Dog Supplement, 11-oz bag",327.6603
vet classics no scoot,lexical,5,282172,255711,"NaturVet No Scoot Dog Soft Chews, 60 count & NaturVet Stool Ease Dog Soft Chews, 40 count",290.86273
vet classics no scoot,lexical,6,324612,298270,"NaturVet All-In-One Support Soft Chews Dog Supplement, 120 count + NaturVet No Scoot Dog Soft Chews, 120 count",290.69678
vet classics no scoot,lexical,7,324632,298290,"NaturVet No Scoot Dog Soft Chews, 60 count + NaturVet All-In-One Support Soft Chews Dog Supplement, 60 count",289.91922
vet classics no scoot,lexical,8,324636,298294,"NaturVet No Scoot Dog Soft Chews, 60 count + NaturVet No Toot Gas Aid Soft Chews for Dogs, 70 count",289.90564
vet classics no scoot,lexical,9,316548,290192,"NaturVet No Scoot Dog Soft Chews, 60 count & NaturVet Glucosamine DS Plus MSM & Chondroitin Dog & Cat Soft Chews, 120 count",286.42053
vet classics no scoot,lexical,10,289217,262776,"VetClassics CAS Options Extra Strength Immune & Antioxidant Support Dog & Cat Supplement, 120 count",280.4404
vet classics no scoot,lexical,11,289207,262766,"VetClassics YUCK! No Chew Dog & Cat Spray, 8-fl oz bottle",279.25696
vet classics no scoot,lexical,12,289271,262830,"VetClassics S.O.D. & Boswellia Joint Support Chewable Tablets Dog & Cat Supplement, 500 count",279.02588
vet classics no scoot,lexical,13,289262,262821,"VetClassics Incontinence Support Chewable Tablets Dog Supplement, 120 count",277.17032
vet classics no scoot,lexical,14,289292,262851,"VetClassics Pet-A-Lyte Oral Electrolyte Solution Dog & Cat Supplement, 32-oz bottle",274.99768
vet classics no scoot,lexical,15,289232,262791,"VetClassics Pain Plus Extra Strength Soft Chews Dog Supplement, 120 count",273.62183
vet classics no scoot,lexical,16,289266,262825,"VetClassics Pain Plus Extra Strength Chewable Tablets Dog Supplement, 120 count",269.57693
vet classics no scoot,lexical,17,289288,262847,"VetClassics Protegrity EZ Probiotic & Enzyme Powder Dog & Cat Supplement, 8-oz bottle",267.83035
vet classics no scoot,lexical,18,289243,262802,"VetClassics Tear Stain Soft Chews Dog & Cat Supplement, 65 count",267.21558
vet classics no scoot,lexical,19,289238,262797,"VetClassics Stop Stool Eating Soft Chews Dog Supplement, 90 count",266.675
vet classics no scoot,lexical,20,289245,262804,"VetClassics Antioxidants with Coenzyme Q-10 Chewable Tablets Dog Supplement, 120 count",265.7159
vet classics no scoot,lexical,21,289279,262838,"VetClassics ArthriEase-GOLD Hip & Joint Support Powder Dog & Cat Supplement, 5-oz bottle",264.26602
vet classics no scoot,lexical,22,289282,262841,"VetClassics Cranberry Comfort Urinary Tract Support Powder Dog & Cat Supplement, 3.5-oz bottle",260.4343
vet classics no scoot,lexical,23,289220,262779,"VetClassics Cranberry Comfort Urinary Tract Support Dog & Cat Supplement, 120 count",257.04846
vet classics no scoot,lexical,24,291629,265192,"VetClassics Protegrity EZ Probiotic & Enzyme Soft Chews Dog & Cat Supplement, 120 count",255.91106
vet classics no scoot,lexical,25,289205,262764,"VetClassics Dog & Cat Tear Stain Remover, 4-fl oz bottle",255.65726
vet classics no scoot,lexical,26,289273,262832,"VetClassics Stop Stool Eating Deterrent Chewable Tablets Dog Supplement, 60 count",253.7394
vet classics no scoot,lexical,27,289248,262807,"VetClassics ArthriEase-GOLD Hip & Joint & Support Chewable Tablets Dog & Cat Supplement, 120 count",253.61717
vet classics no scoot,lexical,28,289213,262772,"VetClassics ArthriEase GOLD Hip & Joint Support Dog & Cat Supplement, 120 count",253.6063
vet classics no scoot,lexical,29,289224,262783,"VetClassics Liver Support Soft Chews Dog & Cat Supplement, 60 count",253.15619
vet classics no scoot,lexical,30,289258,262817,"VetClassics CAS Options Extra Strength Immune & Antioxidant Support Chewable Tablets Dog & Cat Supplement, 120 count",247.94305
vet classics no scoot,lexical,31,289264,262823,"VetClassics Liver Support Chewable Tablets Dog & Cat Supplement, 60 count",245.70999
vet classics no scoot,lexical,32,289215,262774,"VetClassics Bladder Support Urinary Tract & Incontinence Support Dog Supplement, 60 count",245.63638
vet classics no scoot,lexical,33,289241,262800,"VetClassics Stress Away Calming Aid Soft Chews Dog & Cat Supplement, 65 count",244.13121
vet classics no scoot,lexical,34,303998,277591,"VetClassics Protegrity GI Probiotics Soft Chews Dog & Cat Supplement, 45 count",243.08186
vet classics no scoot,lexical,35,289285,262844,"VetClassics Omega 3-6-9 Skin & Coat Supplement Powder Dog & Cat Supplement, 14-oz bottle",242.37308
vet classics no scoot,lexical,36,289222,262781,"VetClassics Joint Support Plus Hip & Joint Support Soft Chews Dog Supplement, 120 count",241.16498
vetivex veterinary dehp free lactated ringers electrolyte injection solution 1000-ml,lexical,1,179220,152440,"Vetivex Veterinary DEHP Free Lactated Ringers Electrolyte Injection Solution, 1000-mL",2866.3772
victor grain free,lexical,1,120702,93076,"VICTOR Grain-Free Hero Canine Hip & Joint Support High Protein Adult Active Dry Dog Food, 30-lb bag",433.94952
victor grain free,lexical,2,120706,93080,"VICTOR Grain-Free Yukon River Canine with Salmon High Protein Dry Dog Food, 30-lb bag",426.4972
victor grain free,lexical,3,120700,93074,"VICTOR Grain-Free Active High Protein Dry Dog Food, 30-lb bag",423.40997
victor grain free,lexical,4,1810022,1810022,"VICTOR Sensitive Skin & Stomach Grain-Free Lamb Meal & Sweet Potato Recipe Dry Dog Food, 30-lb bag",417.72693
victor grain free,lexical,5,134761,107347,"VICTOR Grain-Free Turkey & Sweet Potato Stew Cuts Wet Dog Food or Topper, 13.2-oz, case of 12",385.14914
victor grain free,lexical,6,134759,107345,"VICTOR Grain-Free Beef & Vegetables Stew Cuts Wet Dog Food or Topper, 13.2-oz, case of 12",382.64307
victor grain free,lexical,7,360009,333762,"VICTOR Grain-Free Fit Feline Indoor Chicken & Duck Meal Healthy Weight Dry Cat Food, 15-lb bag",381.60724
victor grain free,lexical,8,120708,93082,"VICTOR Grain-Free Ultra Pro High Protein Low Carb Active Dry Dog Food, 30-lb bag",380.55325
victor grain free,lexical,9,120711,93085,"VICTOR Grain-Free Chicken Meal & Sweet Potato Recipe Dry Dog Food, 30-lb bag",379.58698
victor grain free,lexical,10,134756,107342,"VICTOR Grain-Free Chicken & Vegetables Stew Cuts Wet Dog Food or Topper, 13.2-oz, case of 12",379.28577
victor grain free,lexical,11,120690,93064,"VICTOR Hi-Pro Plus 30/20 Active Sporting High Protein Gluten-Free Dry Dog Food, 40-lb bag",369.01297
victor grain free,lexical,12,360012,333765,"VICTOR Grain-Free Healthy Skin & Coat Indoor Fish Meal with Salmon Dry Cat Food, 15-lb bag",366.34476
victor grain free,lexical,13,120696,93070,"VICTOR Senior Healthy Weight Joint Support Low Fat Gluten-Free Dry Dog Food, 40-lb bag",365.10718
victor grain free,lexical,14,120686,93060,"VICTOR Professional Active Sporting Gluten-Free Dry Dog Food, 40-lb bag",362.50146
victor grain free,lexical,15,120668,93042,"VICTOR Gluten-Free Beef Meal & Brown Rice Dry Dog Food, 40-lb bag",360.87936
victor grain free,lexical,16,188059,161338,"VICTOR Multi-Pro Normally Active Gluten-Free Dry Dog Food, 50-lb bag",360.6928
victor grain free,lexical,17,134765,107352,"VICTOR Grain-Free Shredded Chicken Dinner Cuts Wet Cat Food or Topper, 5.5-oz, case of 24",356.4761
victor grain free,lexical,18,120676,93050,"VICTOR Gluten-Free Ocean Fish Formula with Salmon Omega-3 Enriched Dry Dog Food, 40-lb bag",355.67398
victor grain free,lexical,19,120680,93054,"VICTOR Gluten-Free Lamb Meal & Brown Rice Dry Dog Food, 40-lb bag",339.28613
victor grain free,lexical,20,318081,291727,"VICTOR Large Breed Gluten-Free Chicken & Fish Meal Elite Canine Dry Dog Food, 40-lb bag",334.89456
victor grain free,lexical,21,320324,293974,VICTOR Purpose Active Dog & Puppy Formula Grain-Free Dry Food + American Journey Beef Recipe Grain-Free Soft & Chewy Training Bits Dog Treats,331.61908
victor grain free,lexical,22,2939214,2939214,"VICTOR Bully Fuel High Protein Gluten-Free Beef & Chicken Dry Dog Food, 40-lb bag",329.988
victor grain free,lexical,23,129281,101765,"VICTOR Nutra Pro Active High Pro Activetein Low Carb Gluten-Free Dry Dog Food, 40-lb bag",325.98907
victor grain free,lexical,24,120682,93056,"VICTOR High Energy Active Sporting Gluten-Free Beef & Chicken Meal Dry Dog Food, 40-lb bag",311.19162
victor grain free,lexical,25,120672,93046,"VICTOR Gluten-Free Chicken Meal & Brown Rice Formula Dry Dog Food, 40-lb bag",310.07532
victor grain free,lexical,26,279352,252887,"Portland Pet Food Company Pumpkin Biscuits Grain-Free & Gluten-Free Dog Treats, 5-oz bag",214.61365
victor grain free,lexical,27,227207,200580,"Merrick Real Beef + Sweet Potato Recipe Grain-Free Chicken-Free Adult Dry Dog Food, 22-lb bag",213.73004
victor grain free,lexical,28,181320,154551,"Taste of the Wild High Prairie Grain-Free Dry Dog Food, 28-lb bag",207.98022
victor grain free,lexical,29,133946,106510,"ORIJEN Six Fish Grain-Free Poultry Free High-Protein Dry Dog Food, 23.5-lb bag",207.87473
victor grain free,lexical,30,181318,154549,"Taste of the Wild Pacific Stream Smoke-Flavored Salmon Grain-Free Dry Dog Food, 28-lb bag",207.86282
victor grain free,lexical,31,155620,128536,"Cesar Classic Loaf in Sauce Variety Pack Grain-Free Small Breed Adult Wet Dog Food Trays, 3.5-oz, case of 36",206.96268
victor grain free,lexical,32,133949,106513,"ORIJEN Regional Red Grain-Free Poultry Free High-Protein Dry Dog Food, 23.5-lb bag",206.23123
victor grain free,lexical,33,277881,251411,"Nulo FreeStyle Chicken & Cod Recipe with Omega Fatty Acids High Protein & Grain-Free Dry Cat & Kitten Food, 14-lb bag",206.11688
victor grain free,lexical,34,264438,237945,"Natural Balance Limited Ingredient Grain-Free Salmon & Sweet Potato Recipe Dry Dog Food, 24-lb bag",205.96722
victor grain free,lexical,35,229718,203098,"Merrick Limited Ingredient Diet Grain-Free Chicken-Free Real Lamb & Sweet Potato Recipe Dry Dog Food, 22-lb bag",205.91066
victor grain free,lexical,36,184010,157266,"Newman's Own Snack Sticks Chicken Recipe Grain-Free Dog Treats, 5-oz bag",205.5363
victor grain free dog food,lexical,1,120702,93076,"VICTOR Grain-Free Hero Canine Hip & Joint Support High Protein Adult Active Dry Dog Food, 30-lb bag",519.69086
victor grain free dog food,lexical,2,120706,93080,"VICTOR Grain-Free Yukon River Canine with Salmon High Protein Dry Dog Food, 30-lb bag",510.8064
victor grain free dog food,lexical,3,120700,93074,"VICTOR Grain-Free Active High Protein Dry Dog Food, 30-lb bag",507.03506
victor grain free dog food,lexical,4,1810022,1810022,"VICTOR Sensitive Skin & Stomach Grain-Free Lamb Meal & Sweet Potato Recipe Dry Dog Food, 30-lb bag",500.1757
victor grain free dog food,lexical,5,134761,107347,"VICTOR Grain-Free Turkey & Sweet Potato Stew Cuts Wet Dog Food or Topper, 13.2-oz, case of 12",461.28473
victor grain free dog food,lexical,6,134759,107345,"VICTOR Grain-Free Beef & Vegetables Stew Cuts Wet Dog Food or Topper, 13.2-oz, case of 12",458.28326
victor grain free dog food,lexical,7,120708,93082,"VICTOR Grain-Free Ultra Pro High Protein Low Carb Active Dry Dog Food, 30-lb bag",455.74435
victor grain free dog food,lexical,8,120711,93085,"VICTOR Grain-Free Chicken Meal & Sweet Potato Recipe Dry Dog Food, 30-lb bag",454.62302
victor grain free dog food,lexical,9,134756,107342,"VICTOR Grain-Free Chicken & Vegetables Stew Cuts Wet Dog Food or Topper, 13.2-oz, case of 12",454.2623
victor grain free dog food,lexical,10,320324,293974,VICTOR Purpose Active Dog & Puppy Formula Grain-Free Dry Food + American Journey Beef Recipe Grain-Free Soft & Chewy Training Bits Dog Treats,394.2102
victor grain free dog food,lexical,11,120690,93064,"VICTOR Hi-Pro Plus 30/20 Active Sporting High Protein Gluten-Free Dry Dog Food, 40-lb bag",173.97032
victor grain free dog food,lexical,12,120696,93070,"VICTOR Senior Healthy Weight Joint Support Low Fat Gluten-Free Dry Dog Food, 40-lb bag",172.1397
victor grain free dog food,lexical,13,120686,93060,"VICTOR Professional Active Sporting Gluten-Free Dry Dog Food, 40-lb bag",170.90048
victor grain free dog food,lexical,14,120668,93042,"VICTOR Gluten-Free Beef Meal & Brown Rice Dry Dog Food, 40-lb bag",170.13576
victor grain free dog food,lexical,15,188059,161338,"VICTOR Multi-Pro Normally Active Gluten-Free Dry Dog Food, 50-lb bag",170.02106
victor grain free dog food,lexical,16,120676,93050,"VICTOR Gluten-Free Ocean Fish Formula with Salmon Omega-3 Enriched Dry Dog Food, 40-lb bag",168.11823
victor grain free dog food,lexical,17,120680,93054,"VICTOR Gluten-Free Lamb Meal & Brown Rice Dry Dog Food, 40-lb bag",160.37212
victor grain free dog food,lexical,18,318081,291727,"VICTOR Large Breed Gluten-Free Chicken & Fish Meal Elite Canine Dry Dog Food, 40-lb bag",160.16028
victor grain free dog food,lexical,19,120684,93058,"VICTOR Performance Active High Protein Hip & Joint Support Adult Dry Dog Food, 40-lb bag",159.39777
victor grain free dog food,lexical,20,129281,101765,"VICTOR Nutra Pro Active High Pro Activetein Low Carb Gluten-Free Dry Dog Food, 40-lb bag",153.68681
victor grain free dog food,lexical,21,120682,93056,"VICTOR High Energy Active Sporting Gluten-Free Beef & Chicken Meal Dry Dog Food, 40-lb bag",146.71057
victor grain free dog food,lexical,22,120672,93046,"VICTOR Gluten-Free Chicken Meal & Brown Rice Formula Dry Dog Food, 40-lb bag",146.56488
victor grain free dog food,lexical,23,279306,252841,"VICTOR Realtree Max-5 Pro 30/20 High Protein Joint Support Active Sporting Dry Dog Food, 40-lb bag",143.8502
victor grain free dog food,lexical,24,134754,107340,"VICTOR Lamb & Rice Formula Pate Wet Dog Food or Topper, 13.2-oz, case of 12",141.17987
victor grain free dog food,lexical,25,134751,107337,"VICTOR Chicken & Rice Formula Pate Wet Dog Food or Topper, 13.2-oz, case of 12",139.66881
victor grain free dog food,lexical,26,279311,252846,"VICTOR Realtree Edge Energy High Protein Joint Support Active Sporting Dry Dog Food, 40-lb bag",138.27805
victor grain free dog food,lexical,27,2939214,2939214,"VICTOR Bully Fuel High Protein Gluten-Free Beef & Chicken Dry Dog Food, 40-lb bag",24.944668
victor hi-pro plus 30/20 active sporting high protein gluten-free dry dog food,lexical,1,120690,93064,"VICTOR Hi-Pro Plus 30/20 Active Sporting High Protein Gluten-Free Dry Dog Food, 40-lb bag",3052.3862
volcano and dinosaurs,lexical,1,290862,264424,"Frisco Birthday Volcano & Dinosaurs Hide & Seek Puzzle Plush Squeaky Dog Toy, Small/Medium",549.69794
volcano and dinosaurs,lexical,2,179588,152810,"Frisco Volcano & Dinosaurs Hide & Seek Puzzle Plush Squeaky Dog Toy, Small/Medium",535.0706
volcano and dinosaurs,lexical,3,179592,152814,"Frisco Volcano & Dinosaurs Hide & Seek Puzzle Plush Squeaky Dog Toy Refills, Small, 3 count",487.3537
volcano and dinosaurs,lexical,4,962078,962078,"Frisco Volcano & Dinosaurs Refills, 3 count + Volcano & Dinosaurs Hide & Seek Puzzle Plush Squeaky Dog Toy",452.58548
volcano and dinosaurs,lexical,5,962054,962054,Frisco Volcano & Dinosaurs + Trash Can & Raccoons Hide & Seek Puzzle Plush Squeaky Dog Toy,406.73264
wag grain free dog food,lexical,1,127310,99765,"Cloud Star Wag More Bark Less Peanut Butter & Apples Grain-Free Soft Chew Dog Treats, 5-oz bag",4.540405
wag grain free dog food,lexical,2,127308,99763,"Cloud Star Wag More Bark Less Chicken & Sweet Potatoes Grain-Free Soft Chew Dog Treats, 5-oz bag",4.3414626
wag grain free dog food,lexical,3,127362,99817,"Cloud Star Wag More Bark Less Grain-Free Pumpkin Crunchy Dog Treats, 14-oz box",4.2724957
wag grain free dog food,lexical,4,240146,213566,"American Journey Grain-Free Extra-Small Dental Dog Treats Mint Flavor, 130 count",4.265187
wag grain free dog food,lexical,5,240152,213572,"American Journey Grain-Free Large Dental Dog Treats Mint Flavor, 24 count",4.2375627
wag grain free dog food,lexical,6,127360,99815,"Cloud Star Wag More Bark Less Grain-Free Peanut Butter & Apples Crunchy Dog Treats, 14-oz box",4.20368
wag grain free dog food,lexical,7,240148,213568,"American Journey Grain-Free Small Dental Dog Treats Mint Flavor, 60 count",4.1650805
wag grain free dog food,lexical,8,177375,150575,"Cloud Star Wag More Bark Less Meatball Bites BBQ Chicken Recipe Grain-Free Dog Treats, 14-oz bag",4.1285567
wag grain free dog food,lexical,9,141024,113726,"Cloud Star Wag More Bark Less Grain-Free Peanut Butter & Apples Crunchy Dog Treats, 2.5-lb bag",4.119484
wag grain free dog food,lexical,10,915574,915574,"Cloud Star Wag More Bark Less Sliders Beef Cheeseburger Recipe Grain-Free Soft & Chewy Dog Treats, 8-oz bag",4.0537963
wag grain free dog food,lexical,11,127324,99779,"Cloud Star Wag More Bark Less Smooth Aged Cheddar Grain-Free Soft Chew Dog Treats, 5-oz bag",4.0464263
wag grain free dog food,lexical,12,141026,113729,"Cloud Star Wag More Bark Less Grain-Free Pumpkin Crunchy Dog Treats, 2.5-lb bag",4.0398445
wag grain free dog food,lexical,13,127358,99813,"Cloud Star Wag More Bark Less Grain-Free Chicken & Sweet Potatoes Crunchy Dog Treats, 14-oz box",4.0314193
wag grain free dog food,lexical,14,213010,186357,"Cloud Star Wag More Bark Less Grain-Free Assorted Flavors Crunchy Dog Treats, 14-oz box",3.9727097
wag grain free dog food,lexical,15,177377,150577,"Cloud Star Wag More Bark Less Meatball Bites Italian Beef Recipe Grain-Free Dog Treats, 14-oz bag",3.668163
wag grain free dog food,lexical,16,915622,915622,"Cloud Star Wag More Bark Less Sliders BBQ Chicken Recipe Grain-Free Soft & Chewy Dog Treats, 8-oz bag",3.6506774
